price,repair,year_built_empty,house_age,closest_subway,dist_to_subway,sg,lat,lon,subway_dist_to_center,h3,agent_offers,subway_offers,address_offers,rooms,footage,floor,max_floor,first_floor,last_floor,AO,hm
14500000,3,0,63,164,683,1.0,55.81121460000001,37.4978136,10537,8611aa717ffffff,22,3,1.0,2,62.2,2,5,0,0,SAO,brick
10100000,2,0,55,164,559,1.0,55.816799,37.496345,10537,8611aa707ffffff,1,3,1.0,2,42.0,2,5,0,0,SAO,brick
10500000,1,0,55,164,559,1.0,55.816799,37.496345,10537,8611aa707ffffff,10,3,2.0,2,41.3,3,5,0,0,SAO,brick
14000000,2,0,63,164,837,1.0,55.808078,37.495716,10537,8611aa717ffffff,2,1,1.0,2,50.5,6,9,0,0,SAO,brick
9600000,2,0,58,164,472,1.0,55.81648000000001,37.495078,10537,8611aa707ffffff,1,3,1.0,2,43.0,1,5,1,0,SAO,brick
8500000,2,0,55,164,589,1.0,55.81329,37.497692,10537,8611aa717ffffff,1,2,1.0,1,37.0,4,9,0,0,SAO,brick
8000000,2,0,52,164,734,1.0,55.80787,37.490119,10537,8611aa717ffffff,1,3,1.0,1,35.9,6,12,0,0,SZAO,block
14900000,2,0,64,164,693,1.0,55.808776,37.493228,10537,8611aa717ffffff,1,3,1.0,2,60.0,7,8,0,0,SAO,brick
13350000,1,0,62,164,960,1.0,55.80660200000001,37.495026,10537,8611aa717ffffff,1,3,1.0,2,61.0,3,5,0,0,SAO,brick
9300000,2,0,49,164,479,1.0,55.81871999999999,37.488844,10537,8611aa707ffffff,1,2,1.0,1,36.0,9,12,0,0,SAO,block
14900000,2,0,64,164,693,1.0,55.808776,37.493228,10537,8611aa717ffffff,1,3,1.0,2,54.0,11,12,0,0,SAO,brick
16500000,2,0,63,164,845,1.0,55.808872,37.497746,10537,8611aa717ffffff,1,1,1.0,2,67.2,7,10,0,0,SAO,brick
14500000,3,0,63,164,845,1.0,55.808872,37.497746,10537,8611aa717ffffff,2,2,1.0,2,57.0,8,10,0,0,SAO,brick
12700000,2,0,52,164,390,1.0,55.8172568,37.4921436,10537,8611aa707ffffff,1,3,1.0,2,52.4,11,12,0,0,SAO,block
10000000,2,0,58,164,472,1.0,55.81648000000001,37.495078,10537,8611aa707ffffff,1,3,1.0,2,42.6,5,5,0,1,SAO,brick
16950000,4,0,63,164,837,1.0,55.808078,37.495716,10537,8611aa717ffffff,1,2,1.0,2,58.0,7,9,0,0,SAO,brick
8200000,2,0,58,164,424,1.0,55.8164417,37.494217600000006,10537,8611aa707ffffff,1,2,1.0,1,30.4,4,5,0,0,SAO,brick
18500000,2,0,63,164,110,1.0,55.81411239999999,37.4901537,10537,8611aa717ffffff,1,3,1.0,2,66.0,2,4,0,0,SAO,brick
18500000,2,0,63,164,110,1.0,55.81411239999999,37.4901537,10537,8611aa717ffffff,69,3,1.0,2,66.0,2,4,0,0,SAO,brick
10100000,2,0,38,87,891,2.0,55.905205,37.552966,16583,8611aa70fffffff,292,5,1.0,2,53.0,11,16,0,0,SVAO,panel
9499000,3,0,50,87,1212,2.0,55.88864399999999,37.541521,16583,8611aa70fffffff,292,5,2.0,2,35.0,5,9,0,0,SAO,brick
7950000,2,0,22,87,1597,2.0,55.8848684,37.5404396,16583,8611aa70fffffff,292,5,1.0,1,38.8,5,14,0,0,SAO,panel
8000000,2,0,13,87,2226,2.0,55.885544,37.524561,16583,8611aa72fffffff,1,2,1.0,1,40.0,14,14,0,1,SAO,monolith
6400000,2,0,62,87,1279,2.0,55.887917,37.541467,16583,8611aa70fffffff,5,5,1.0,1,33.0,1,5,1,0,SAO,panel
7500000,2,0,51,87,1222,2.0,55.89133,37.537011,16583,8611aa72fffffff,1,5,1.0,2,45.4,7,9,0,0,SAO,brick
14000000,3,0,21,87,764,2.0,55.89611,37.541485,16583,8611aa72fffffff,146,4,1.0,2,76.0,3,7,0,0,SAO,panel
8600000,3,0,44,87,646,2.0,55.897064,37.563952,16583,8611aa70fffffff,53,5,1.0,1,32.5,5,12,0,0,SVAO,panel
9800000,4,0,51,87,1867,2.0,55.8839409,37.5351967,16583,8611aa70fffffff,35,7,1.0,2,46.8,4,9,0,0,SAO,panel
7149999,2,0,43,87,1127,2.0,55.89315799999999,37.570168,16583,8611aa70fffffff,1,6,1.0,1,36.0,6,9,0,0,SVAO,panel
16150000,4,0,14,87,930,2.0,55.889282,37.55843,16583,8611aa70fffffff,1,5,1.0,2,74.0,4,32,0,0,SAO,monolith
7600000,2,0,50,87,1212,2.0,55.88864399999999,37.541521,16583,8611aa70fffffff,1,6,1.0,1,36.0,2,9,0,0,SAO,brick
8500000,2,0,52,87,1902,2.0,55.8839101,37.53436129999999,16583,8611aa70fffffff,1,5,1.0,2,45.0,9,9,0,1,SAO,panel
8500000,2,0,52,87,1902,2.0,55.8839101,37.53436129999999,16583,8611aa70fffffff,1,7,1.0,2,45.0,9,9,0,1,SAO,panel
8200000,3,0,38,87,826,2.0,55.90461,37.55444,16583,8611aa70fffffff,4,2,1.0,1,38.2,5,12,0,0,SVAO,panel
14000000,3,0,14,87,1332,2.0,55.90626999999999,37.567528,16583,8611aa70fffffff,62,4,1.0,1,39.0,2,4,0,0,SVAO,brick
15500000,3,0,14,87,930,2.0,55.889282,37.55843,16583,8611aa70fffffff,1,5,1.0,2,75.0,11,32,0,0,SAO,monolith
9150000,2,0,34,87,1165,2.0,55.903605000000006,37.568372,16583,8611aa70fffffff,25,6,1.0,2,53.0,1,12,1,0,SVAO,panel
8000000,4,0,30,87,499,2.0,55.893672,37.558562,16583,8611aa70fffffff,1,5,1.0,1,40.0,4,17,0,0,SAO,panel
11800000,2,0,40,87,816,2.0,55.890643,37.55947800000001,16583,8611aa70fffffff,2,7,1.0,2,54.2,12,16,0,0,SAO,block
8400000,2,0,20,87,1831,2.0,55.884999,37.533867,16583,8611aa72fffffff,2,7,1.0,1,42.0,4,12,0,0,SAO,panel
10100000,4,0,1,87,1453,2.0,55.88796310000001,37.5370844,16583,8611aa70fffffff,1,6,1.0,1,38.1,13,15,0,0,SAO,monolith
10700000,3,0,20,87,1831,2.0,55.884999,37.533867,16583,8611aa72fffffff,1,4,1.0,2,57.0,1,12,1,0,SAO,panel
11500000,2,0,34,87,1165,2.0,55.903605000000006,37.568372,16583,8611aa70fffffff,4,4,1.0,2,52.0,10,12,0,0,SVAO,panel
9300000,2,0,46,87,1819,2.0,55.88331,37.538162,16583,8611aa70fffffff,1,4,1.0,2,48.0,8,14,0,0,SAO,block
8750000,2,0,46,87,1793,2.0,55.883585,37.53817,16583,8611aa70fffffff,1,4,1.0,2,44.1,14,14,0,1,SAO,block
7000000,2,0,51,87,1336,2.0,55.889038,37.537856,16583,8611aa70fffffff,3,6,1.0,2,34.0,7,9,0,0,SAO,brick
6800000,2,0,57,87,1555,2.0,55.88602950000001,37.5385664,16583,8611aa70fffffff,1,5,1.0,1,30.4,5,5,0,1,SAO,brick
10550000,3,0,38,87,670,2.0,55.903014,37.550801,16583,8611aa70fffffff,1,5,1.0,2,50.7,1,16,1,0,SVAO,panel
10000000,2,0,44,87,646,2.0,55.897064,37.563952,16583,8611aa70fffffff,2,6,1.0,2,46.0,5,12,0,0,SVAO,panel
8300000,2,0,20,87,1831,2.0,55.884999,37.533867,16583,8611aa72fffffff,1,1,1.0,1,42.0,5,12,0,0,SAO,panel
10000000,2,0,42,87,699,2.0,55.897924,37.5647238,16583,8611aa70fffffff,1,4,1.0,2,52.0,7,12,0,0,SVAO,panel
9250000,2,0,13,87,2226,2.0,55.885544,37.524561,16583,8611aa72fffffff,1,5,1.0,2,55.0,8,14,0,0,SAO,monolith
10900000,4,0,39,87,894,2.0,55.895358,37.539626,16583,8611aa72fffffff,1,7,1.0,2,54.0,12,16,0,0,SAO,block
8999999,2,0,50,87,1213,2.0,55.88904300000001,37.54065,16583,8611aa70fffffff,1,4,1.0,2,42.0,5,9,0,0,SAO,brick
9500000,2,0,14,87,930,2.0,55.889282,37.55843,16583,8611aa70fffffff,1,7,1.0,1,45.0,13,32,0,0,SAO,monolith
8000000,2,0,53,87,2422,2.0,55.884726,37.521731,16583,8611aa72fffffff,1,5,1.0,2,38.0,5,12,0,0,SAO,block
10000000,2,0,59,87,892,2.0,55.8947288,37.5399643,16583,8611aa72fffffff,1,5,1.0,2,44.0,4,5,0,0,SAO,brick
10700000,1,0,38,87,670,2.0,55.903014,37.550801,16583,8611aa70fffffff,1,7,1.0,2,58.0,13,16,0,0,SVAO,panel
7590000,2,0,14,87,2172,2.0,55.884832,37.526618,16583,8611aa72fffffff,1,5,1.0,1,38.4,10,14,0,0,SAO,panel
10200000,3,0,1,87,1453,2.0,55.88796310000001,37.5370844,16583,8611aa70fffffff,1,5,1.0,1,39.6,15,15,0,1,SAO,monolith
10750000,3,0,38,87,670,2.0,55.903014,37.550801,16583,8611aa70fffffff,18,5,1.0,2,50.7,1,16,1,0,SVAO,panel
9499000,2,0,50,87,1212,2.0,55.88864399999999,37.541521,16583,8611aa70fffffff,38,5,2.0,2,34.5,4,9,0,0,SAO,brick
10550000,3,0,38,87,670,2.0,55.903014,37.550801,16583,8611aa70fffffff,8,1,1.0,2,50.7,1,16,1,0,SVAO,panel
16500000,3,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,292,7,5.0,1,51.5,11,22,0,0,VAO,monolith
12500000,2,0,18,196,779,0.0,55.77608290000001,37.6987888,6522,8611aa637ffffff,1,7,1.0,1,38.0,3,14,0,0,CAO,monolith
16500000,3,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,218,3,3.0,1,51.5,11,13,0,0,VAO,monolith
15000000,2,0,18,196,779,0.0,55.77608290000001,37.6987888,6522,8611aa637ffffff,196,1,1.0,2,51.8,7,16,0,0,CAO,monolith
14900000,2,0,65,196,444,0.0,55.7780803,37.70455,6522,8611aa637ffffff,99,7,1.0,2,68.0,2,10,0,0,CAO,brick
14000000,1,0,64,196,766,0.0,55.77608220000001,37.7113987,6522,8611aa637ffffff,92,6,1.0,2,54.4,6,9,0,0,CAO,monolith
7400000,2,0,55,196,1017,0.0,55.7736839,37.7118501,6522,8611aa617ffffff,92,6,1.0,1,31.8,1,9,1,0,UVAO,block
12811000,1,0,17,196,840,0.0,55.774925,37.70972,6522,8611aa637ffffff,1,4,1.0,2,51.2,4,14,0,0,CAO,panel
10400000,2,0,62,196,873,0.0,55.7888682,37.698346,6522,8611aa637ffffff,1,4,1.0,2,43.6,8,12,0,0,VAO,brick
7500000,2,0,55,196,1017,0.0,55.7736839,37.7118501,6522,8611aa617ffffff,40,3,1.0,1,31.8,1,9,1,0,UVAO,monolith
11990000,3,0,52,196,236,0.0,55.7825475,37.7089714,6522,8611aa637ffffff,25,6,1.0,2,47.0,4,10,0,0,VAO,brick
16500000,3,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,40,3,2.0,1,51.5,11,13,0,0,VAO,monolith
11000000,2,0,70,196,878,0.0,55.77420600000001,37.7069032,6522,8611aa637ffffff,13,1,1.0,2,49.0,1,5,1,0,CAO,brick
11200000,2,0,52,196,605,0.0,55.78734590000001,37.7075911,6522,8611aa637ffffff,15,4,1.0,2,50.0,10,12,0,0,VAO,panel
18700000,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,1,6,3.0,2,84.0,4,22,0,0,VAO,monolith
17292000,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,2,4,1.0,2,73.0,5,22,0,0,VAO,monolith
12700000,2,0,18,196,911,0.0,55.77516230000001,37.697424700000006,6522,8611aa637ffffff,1,4,1.0,1,36.5,2,6,0,0,CAO,monolith
8800000,1,0,52,196,236,0.0,55.7825475,37.7089714,6522,8611aa637ffffff,12,2,1.0,1,33.4,9,12,0,0,VAO,brick
19777320,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,11,7,4.0,2,80.2,6,21,0,0,VAO,monolith
19175400,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,19,7,5.0,2,79.5,4,21,0,0,VAO,monolith
17863650,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,19,7,5.0,2,74.9,3,21,0,0,VAO,monolith
19438830,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,11,7,4.0,2,79.7,5,21,0,0,VAO,monolith
17438850,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,19,7,5.0,2,71.5,5,21,0,0,VAO,monolith
19252800,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,7,4,1.0,2,76.4,8,21,0,0,VAO,monolith
19533150,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,11,7,4.0,2,81.9,3,21,0,0,VAO,monolith
17292510,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,11,6,3.0,2,70.9,5,21,0,0,VAO,monolith
18793800,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,8,3,2.0,2,78.8,3,21,0,0,VAO,monolith
19560780,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,11,6,3.0,2,80.2,5,21,0,0,VAO,monolith
19175400,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,12,2,1.0,2,79.5,4,21,0,0,VAO,monolith
18889200,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,19,7,5.0,2,79.2,3,21,0,0,VAO,monolith
18981900,1,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,11,7,4.0,2,80.5,2,21,0,0,VAO,monolith
14000000,1,0,63,196,634,0.0,55.7831187,37.6953374,6522,8611aa637ffffff,1,4,1.0,2,59.0,7,11,0,0,VAO,brick
8700000,2,0,55,196,1017,0.0,55.7736839,37.7118501,6522,8611aa617ffffff,1,4,1.0,1,31.9,1,9,1,0,UVAO,monolith
16300000,3,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,1,3,3.0,1,49.8,15,22,0,0,VAO,monolith
17500000,4,0,11,196,598,0.0,55.785073,37.69737,6522,8611aa637ffffff,1,3,3.0,1,52.4,5,22,0,0,VAO,monolith
16000000,2,0,63,196,634,0.0,55.7831187,37.6953374,6522,8611aa637ffffff,1,7,1.0,2,58.0,9,11,0,0,VAO,brick
15500000,3,0,69,196,374,0.0,55.779099,37.708167,6522,8611aa637ffffff,2,7,1.0,2,65.0,5,5,0,1,CAO,brick
7500000,2,0,50,198,887,0.0,55.619564,37.595867,14441,8611aa797ffffff,292,10,2.0,1,38.7,6,14,0,0,UAO,panel
15400000,3,0,31,198,309,0.0,55.623295,37.613737,14441,8611aa797ffffff,292,10,3.0,2,59.0,12,17,0,0,UAO,panel
7800000,3,0,51,198,679,0.0,55.62704100000001,37.601933,14441,8611aa797ffffff,292,10,1.0,1,33.0,1,9,1,0,UAO,panel
9150000,2,0,51,198,877,0.0,55.621348,37.595213,14441,8611aa797ffffff,66,6,2.0,2,47.0,6,9,0,0,UAO,monolith
8500000,2,0,51,198,1055,0.0,55.627991,37.595411,14441,8611aa797ffffff,205,3,1.0,2,45.4,9,9,0,1,UAO,panel
14000000,3,0,31,198,189,0.0,55.62372,37.611042,14441,8611aa797ffffff,146,6,1.0,2,58.0,13,17,0,0,UAO,panel
11550000,3,0,51,198,478,0.0,55.6257419,37.60416470000001,14441,8611aa797ffffff,146,6,1.0,2,46.0,5,9,0,0,UAO,panel
11990000,3,0,49,198,1131,0.0,55.63061999999999,37.59834,14441,8611aa797ffffff,218,4,2.0,2,55.0,6,17,0,0,UAO,monolith
10200000,3,0,11,198,1477,0.0,55.621525,37.585575,14441,8611aa797ffffff,99,2,1.0,1,38.9,15,23,0,0,UAO,brick
8700000,2,0,33,198,530,0.0,55.62684599999999,37.61228,14441,8611aa797ffffff,5,7,1.0,1,37.8,13,17,0,0,UAO,monolith
9500000,2,0,24,198,432,0.0,55.622135,37.602184,14441,8611aa797ffffff,1,6,1.0,1,38.5,13,22,0,0,UAO,monolith
7900000,1,0,51,198,1168,0.0,55.628296,37.59359600000001,14441,8611aa797ffffff,13,6,1.0,1,32.9,7,9,0,0,UAO,panel
7400000,2,0,51,198,315,0.0,55.624916000000006,37.606606,14441,8611aa797ffffff,11,6,1.0,1,33.0,9,9,0,1,UAO,panel
7900000,3,0,51,198,1168,0.0,55.628296,37.59359600000001,14441,8611aa797ffffff,10,3,1.0,1,32.9,7,9,0,0,UAO,monolith
13800000,3,0,49,198,1131,0.0,55.63061999999999,37.59834,14441,8611aa797ffffff,1,4,2.0,2,54.5,9,16,0,0,UAO,monolith
7900000,2,0,51,198,322,0.0,55.624084,37.604824,14441,8611aa797ffffff,1,3,1.0,2,44.0,1,9,1,0,UAO,monolith
15400000,3,0,31,198,309,0.0,55.623295,37.613737,14441,8611aa797ffffff,11,2,1.0,2,58.6,12,17,0,0,UAO,panel
8500000,3,0,38,198,735,0.0,55.62894,37.611183,14441,8611aa797ffffff,1,7,1.0,1,35.2,13,16,0,0,UAO,panel
7600000,2,0,51,198,674,0.0,55.6259338,37.6002779,14441,8611aa797ffffff,13,3,1.0,1,32.8,1,9,1,0,UAO,panel
6700000,2,0,50,198,1191,0.0,55.6226327,37.5900748,14441,8611aa797ffffff,1,4,1.0,1,32.0,7,9,0,0,UAO,monolith
6850000,2,0,50,198,1191,0.0,55.6226327,37.5900748,14441,8611aa797ffffff,1,10,1.0,1,32.0,7,9,0,0,UAO,monolith
8300000,1,0,33,198,798,0.0,55.62918000000001,37.613384,14441,8611aa797ffffff,1,3,1.0,1,38.0,12,17,0,0,UAO,panel
7950000,2,0,51,198,1168,0.0,55.628296,37.59359600000001,14441,8611aa797ffffff,2,3,1.0,1,32.9,7,9,0,0,UAO,panel
9200000,2,0,31,198,309,0.0,55.623295,37.613737,14441,8611aa797ffffff,1,3,1.0,1,37.0,5,17,0,0,UAO,panel
8200000,2,0,51,198,919,0.0,55.63003000000001,37.60328,14441,8611aa797ffffff,1,6,1.0,2,39.0,6,14,0,0,UAO,panel
11050000,2,0,51,198,877,0.0,55.621348,37.595213,14441,8611aa797ffffff,1,10,1.0,2,45.0,6,9,0,0,UAO,panel
7490000,3,0,51,198,1055,0.0,55.627991,37.595411,14441,8611aa797ffffff,1,7,1.0,1,33.0,4,9,0,0,UAO,panel
15400000,2,0,31,198,309,0.0,55.623295,37.613737,14441,8611aa797ffffff,1,6,2.0,2,59.0,12,17,0,0,UAO,panel
15300000,3,0,31,198,309,0.0,55.623295,37.613737,14441,8611aa797ffffff,1,10,3.0,2,59.0,12,17,0,0,UAO,panel
13000000,3,0,49,198,1104,0.0,55.61939350000001,37.5923118,14441,8611aa797ffffff,1,6,1.0,2,54.2,5,16,0,0,UAO,monolith
8300000,3,0,50,198,887,0.0,55.619564,37.595867,14441,8611aa797ffffff,1,10,2.0,1,38.0,13,14,0,0,UAO,panel
10500000,2,0,49,198,1111,0.0,55.620373,37.59173,14441,8611aa797ffffff,1,10,1.0,2,54.4,14,16,0,0,UAO,monolith
8500000,2,0,51,198,880,0.0,55.630212,37.606442,14441,8611aa797ffffff,1,10,1.0,1,35.0,2,14,0,0,UAO,block
8200000,2,0,25,198,559,0.0,55.627417,37.610314,14441,8611aa797ffffff,1,10,1.0,1,35.0,5,24,0,0,UAO,monolith
8100000,3,0,49,198,503,0.0,55.62472800000001,37.602139,14441,8611aa797ffffff,1,7,1.0,2,38.7,14,14,0,1,UAO,monolith
9990000,3,0,49,198,329,0.0,55.625393,37.609398,14441,8611aa797ffffff,2,6,1.0,2,46.6,10,12,0,0,UAO,panel
8600000,2,0,51,198,758,0.0,55.6262206,37.5989984,14441,8611aa797ffffff,1,10,3.0,2,45.3,2,9,0,0,UAO,block
8600000,2,0,11,198,1477,0.0,55.621525,37.585575,14441,8611aa797ffffff,1,10,1.0,1,36.8,21,23,0,0,UAO,monolith
11160000,2,0,50,198,662,0.0,55.620774,37.598923,14441,8611aa797ffffff,1,3,1.0,2,45.0,2,9,0,0,UAO,monolith
11650000,2,0,50,198,603,0.0,55.61995,37.600506,14441,8611aa797ffffff,1,6,1.0,2,46.9,7,9,0,0,UAO,monolith
15400000,3,0,31,198,309,0.0,55.623295,37.613737,14441,8611aa797ffffff,1,6,2.0,2,58.3,12,17,0,0,UAO,panel
13750000,2,0,24,198,660,0.0,55.627814,37.604592,14441,8611aa797ffffff,1,10,1.0,2,59.4,19,22,0,0,UAO,panel
11800000,2,0,33,198,692,0.0,55.627575,37.615273,14441,8611aa797ffffff,1,10,1.0,2,52.0,13,17,0,0,UAO,monolith
10200000,3,0,51,198,758,0.0,55.6262206,37.5989984,14441,8611aa797ffffff,1,10,3.0,2,46.0,7,9,0,0,UAO,block
7200000,2,0,50,198,1215,0.0,55.622106,37.5897043,14441,8611aa797ffffff,1,6,1.0,1,32.5,4,9,0,0,UAO,block
9200000,2,0,50,198,473,0.0,55.620197,37.602634,14441,8611aa797ffffff,1,4,1.0,2,44.2,2,9,0,0,UAO,monolith
9200000,2,0,50,198,1318,0.0,55.6209,37.588234,14441,8611aa797ffffff,1,6,1.0,2,46.0,9,9,0,1,UAO,monolith
8600000,2,0,31,198,309,0.0,55.623295,37.613737,14441,8611aa797ffffff,1,10,3.0,1,37.7,17,17,0,1,UAO,panel
10200000,3,0,51,198,758,0.0,55.6262206,37.5989984,14441,8611aa797ffffff,1,10,3.0,2,45.1,7,9,0,0,UAO,block
7200000,2,0,51,198,933,0.0,55.626553,37.596094,14441,8611aa797ffffff,1,3,1.0,1,32.0,8,9,0,0,UAO,monolith
8000000,2,0,50,198,204,0.0,55.624164,37.607933,14441,8611aa797ffffff,1,7,1.0,1,38.4,6,14,0,0,UAO,monolith
8300000,2,0,31,198,309,0.0,55.623295,37.613737,14441,8611aa797ffffff,1,6,1.0,1,38.0,2,17,0,0,UAO,panel
12900000,1,0,24,198,432,0.0,55.622135,37.602184,14441,8611aa797ffffff,1,6,1.0,2,58.6,21,22,0,0,UAO,monolith
7590000,2,0,51,198,674,0.0,55.6259338,37.6002779,14441,8611aa797ffffff,1,3,1.0,1,32.8,7,9,0,0,UAO,panel
8999999,2,0,51,198,877,0.0,55.621348,37.595213,14441,8611aa797ffffff,2,3,1.0,2,48.0,5,9,0,0,UAO,monolith
9160000,2,0,51,198,877,0.0,55.621348,37.595213,14441,8611aa797ffffff,1,6,2.0,2,48.0,5,9,0,0,UAO,monolith
11500000,1,0,33,198,560,0.0,55.626141,37.615093,14441,8611aa797ffffff,1,7,1.0,2,52.0,2,17,0,0,UAO,monolith
8200000,3,0,40,198,1152,0.0,55.62378,37.590855,14441,8611aa797ffffff,1,6,1.0,1,34.8,10,16,0,0,UAO,monolith
14250000,3,0,49,198,1225,0.0,55.620123,37.589967,14441,8611aa797ffffff,1,10,1.0,2,66.4,9,16,0,0,UAO,monolith
8000000,2,0,50,198,662,0.0,55.620774,37.598923,14441,8611aa797ffffff,12,7,1.0,2,44.7,5,9,0,0,UAO,monolith
10500000,3,0,50,198,204,0.0,55.624164,37.607933,14441,8611aa797ffffff,1,10,1.0,2,46.0,12,14,0,0,UAO,monolith
8450000,2,0,50,198,1318,0.0,55.6209,37.588234,14441,8611aa797ffffff,4,10,1.0,2,43.0,5,9,0,0,UAO,monolith
8000000,2,0,51,198,1168,0.0,55.628296,37.59359600000001,14441,8611aa797ffffff,7,3,1.0,1,32.9,7,9,0,0,UAO,panel
14000000,1,0,0,89,422,0.0,55.8061,37.74922,9888,8611aa607ffffff,62,9,2.0,2,69.0,8,39,0,0,VAO,monolith
8800000,3,0,52,89,676,0.0,55.7973009,37.7415554,9888,8611aa617ffffff,292,12,1.0,1,34.9,1,12,1,0,VAO,block
12000000,3,0,0,89,422,0.0,55.8061,37.74922,9888,8611aa607ffffff,292,12,3.0,1,40.8,10,26,0,0,VAO,monolith
7700000,2,0,55,89,748,0.0,55.7977975,37.7377225,9888,8611aa617ffffff,292,12,1.0,1,31.4,3,5,0,0,VAO,panel
11500000,2,0,0,89,475,0.0,55.80587270000001,37.7509368,9888,8611aa607ffffff,65,14,1.0,1,36.8,32,39,0,0,VAO,monolith
9200000,3,0,49,89,1016,0.0,55.8038629,37.7291109,9888,8611aa607ffffff,31,10,1.0,1,35.0,1,14,1,0,VAO,panel
8200000,3,0,40,89,1661,0.0,55.8051469,37.7716052,9888,8611aa607ffffff,1,14,1.0,2,45.0,6,9,0,0,VAO,panel
8500000,2,0,55,89,580,0.0,55.79832800000001,37.741172,9888,8611aa617ffffff,196,7,1.0,2,43.0,5,5,0,1,VAO,brick
9200000,4,0,49,89,1016,0.0,55.8038629,37.7291109,9888,8611aa607ffffff,196,7,1.0,1,35.0,1,14,1,0,VAO,panel
7500000,4,0,55,89,748,0.0,55.7977975,37.7377225,9888,8611aa617ffffff,146,6,1.0,1,32.4,3,5,0,0,VAO,panel
8520000,3,0,52,89,676,0.0,55.7973009,37.7415554,9888,8611aa617ffffff,146,6,1.0,1,34.9,1,12,1,0,VAO,block
6700000,2,0,52,89,1274,0.0,55.80651999999999,37.764706,9888,8611aa607ffffff,218,12,2.0,1,32.9,4,9,0,0,VAO,panel
13790000,4,0,0,89,422,0.0,55.8061,37.74922,9888,8611aa607ffffff,1,12,1.0,2,57.0,19,24,0,0,VAO,monolith
9500000,4,0,56,89,524,0.0,55.7986475,37.74208370000001,9888,8611aa617ffffff,1,12,1.0,2,42.9,5,5,0,1,VAO,brick
11899000,1,0,39,89,986,0.0,55.79806,37.732197,9888,8611aa617ffffff,13,4,1.0,2,56.4,10,27,0,0,VAO,panel
10200000,2,0,55,89,1319,0.0,55.80776899999999,37.764636,9888,8611aa607ffffff,6,12,1.0,2,59.0,2,5,0,0,VAO,panel
8750000,3,0,52,89,676,0.0,55.7973009,37.7415554,9888,8611aa617ffffff,17,14,1.0,1,34.9,1,12,1,0,VAO,block
10300000,3,0,0,89,422,0.0,55.8061,37.74922,9888,8611aa607ffffff,2,6,2.0,1,39.0,20,27,0,0,VAO,monolith
13999000,1,0,0,89,422,0.0,55.8061,37.74922,9888,8611aa607ffffff,5,2,1.0,2,69.0,8,33,0,0,VAO,monolith
8399000,1,0,52,89,1274,0.0,55.80651999999999,37.764706,9888,8611aa607ffffff,1,12,2.0,2,45.7,2,9,0,0,VAO,panel
7500000,2,0,55,89,748,0.0,55.7977975,37.7377225,9888,8611aa617ffffff,11,14,2.0,1,31.4,3,5,0,0,VAO,panel
7200000,1,0,50,89,1235,0.0,55.80296800000001,37.765067,9888,8611aa607ffffff,1,12,2.0,1,33.0,4,9,0,0,VAO,panel
8490000,2,0,56,89,564,0.0,55.79897239999999,37.7398109,9888,8611aa617ffffff,2,4,1.0,2,42.9,4,5,0,0,VAO,brick
13600000,1,0,0,89,1116,0.0,55.80937170000001,37.759107,9888,8611aa607ffffff,6,9,2.0,2,56.6,24,39,0,0,VAO,monolith
14000000,1,0,0,89,1243,0.0,55.80869000000001,37.762436,9888,8611aa607ffffff,2,12,1.0,2,69.1,8,33,0,0,VAO,monolith
11000000,1,0,0,89,1116,0.0,55.80937170000001,37.759107,9888,8611aa607ffffff,1,9,2.0,1,40.4,5,39,0,0,VAO,monolith
9200000,3,0,49,89,1016,0.0,55.8038629,37.7291109,9888,8611aa607ffffff,62,5,1.0,1,39.0,1,14,1,0,VAO,panel
14000000,1,0,0,89,422,0.0,55.8061,37.74922,9888,8611aa607ffffff,36,12,3.0,2,66.5,8,39,0,0,VAO,monolith
9000000,1,0,0,89,422,0.0,55.8061,37.74922,9888,8611aa607ffffff,28,12,1.0,1,39.0,12,39,0,0,VAO,monolith
7500000,4,0,54,89,914,0.0,55.7963708,37.736653,9888,8611aa617ffffff,25,9,1.0,1,32.0,1,5,1,0,VAO,panel
